Id2,Id,Estimate; Total:,"Estimate; Car, truck, or van:","Estimate; Car, truck, or van: - Drove alone","Estimate; Car, truck, or van: - Carpooled:",Estimate; Public transportation (excluding taxicab):,Estimate; Taxicab,Estimate; Motorcycle,Estimate; Bicycle,Estimate; Walked,Estimate; Other means,Estimate; Worked at home
12073002702,1400000US12073002702,2096,2001,1543,458,0,14,0,0,0,0,81
12073002702,1400000US12073002702,1937,1842,1451,391,0,14,0,0,0,0,81
12073002702,1400000US12073002702,1949,1854,1463,391,0,14,0,0,0,0,81
12073002702,1400000US12073002702,1922,1827,1436,391,0,14,0,0,0,0,81
12073002702,1400000US12073002702,1922,1827,1436,391,0,14,0,0,0,0,81
12073002702,1400000US12073002702,656,587,531,56,0,0,0,0,0,0,69
12075970101,1400000US12075970101,966,925,687,238,0,0,0,0,15,0,26
12075970101,1400000US12075970101,892,851,626,225,0,0,0,0,15,0,26
12075970101,1400000US12075970101,909,868,643,225,0,0,0,0,15,0,26
12075970101,1400000US12075970101,862,836,611,225,0,0,0,0,0,0,26
12075970101,1400000US12075970101,879,853,628,225,0,0,0,0,0,0,26
12075970102,1400000US12075970102,2862,2694,2165,529,11,0,16,0,35,33,73
12075970102,1400000US12075970102,2464,2296,1924,372,11,0,16,0,35,33,73
12075970102,1400000US12075970102,2551,2383,1978,405,11,0,16,0,35,33,73
12075970102,1400000US12075970102,252,252,128,124,0,0,0,0,0,0,0
12075970102,1400000US12075970102,252,252,128,124,0,0,0,0,0,0,0
12075970102,1400000US12075970102,2385,2236,1906,330,11,0,16,0,16,33,73
12075970102,1400000US12075970102,2422,2273,1910,363,11,0,16,0,16,33,73
12075970102,1400000US12075970102,252,252,128,124,0,0,0,0,0,0,0
12075970102,1400000US12075970102,252,252,128,124,0,0,0,0,0,0,0
12075970102,1400000US12075970102,348,337,287,50,0,0,0,0,0,0,11
12075970102,1400000US12075970102,346,309,248,61,11,0,0,0,0,0,26
12075970102,1400000US12075970102,236,236,214,22,0,0,0,0,0,0,0
12075970200,1400000US12075970200,1506,1324,1167,157,0,0,16,27,14,59,66
12075970200,1400000US12075970200,1254,1131,988,143,0,0,16,0,14,27,66
12075970200,1400000US12075970200,1268,1145,988,157,0,0,16,0,14,27,66
12075970200,1400000US12075970200,191,164,164,0,0,0,0,27,0,0,0
12075970200,1400000US12075970200,191,164,164,0,0,0,0,27,0,0,0
12075970200,1400000US12075970200,1212,1102,959,143,0,0,16,0,14,14,66
12075970200,1400000US12075970200,1226,1116,959,157,0,0,16,0,14,14,66
12075970200,1400000US12075970200,191,164,164,0,0,0,0,27,0,0,0
12075970200,1400000US12075970200,191,164,164,0,0,0,0,27,0,0,0
12075970301,1400000US12075970301,529,452,411,41,0,0,0,0,0,20,57
12075970301,1400000US12075970301,516,452,411,41,0,0,0,0,0,7,57
12075970301,1400000US12075970301,529,452,411,41,0,0,0,0,0,20,57
12075970301,1400000US12075970301,516,452,411,41,0,0,0,0,0,7,57
12075970301,1400000US12075970301,529,452,411,41,0,0,0,0,0,20,57
12075970302,1400000US12075970302,2240,2085,1750,335,0,0,0,0,0,23,132
12075970302,1400000US12075970302,2142,1987,1711,276,0,0,0,0,0,23,132
12075970302,1400000US12075970302,2165,2010,1734,276,0,0,0,0,0,23,132
12075970302,1400000US12075970302,1933,1778,1543,235,0,0,0,0,0,23,132
12075970302,1400000US12075970302,1933,1778,1543,235,0,0,0,0,0,23,132
12075970302,1400000US12075970302,279,266,266,0,0,0,0,0,0,0,13
12075970302,1400000US12075970302,436,424,401,23,0,0,0,0,0,0,12
12075970302,1400000US12075970302,365,283,249,34,0,0,0,0,0,23,59
12075970400,1400000US12075970400,1125,909,838,71,7,0,0,4,8,31,166
12075970400,1400000US12075970400,1125,909,838,71,7,0,0,4,8,31,166
12075970400,1400000US12075970400,1125,909,838,71,7,0,0,4,8,31,166
12075970400,1400000US12075970400,1064,861,817,44,7,0,0,4,8,18,166
12075970400,1400000US12075970400,1064,861,817,44,7,0,0,4,8,18,166
12075970400,1400000US12075970400,159,133,133,0,0,0,0,0,0,0,26
12075970400,1400000US12075970400,194,180,161,19,0,0,0,0,0,0,14
12075970500,1400000US12075970500,3037,2904,2479,425,0,0,0,0,10,11,112
12075970500,1400000US12075970500,2838,2730,2305,425,0,0,0,0,10,11,87
12075970500,1400000US12075970500,2876,2768,2343,425,0,0,0,0,10,11,87
12075970500,1400000US12075970500,2766,2658,2265,393,0,0,0,0,10,11,87
12075970500,1400000US12075970500,2804,2696,2303,393,0,0,0,0,10,11,87
12075970500,1400000US12075970500,383,383,287,96,0,0,0,0,0,0,0
12075970500,1400000US12075970500,650,624,614,10,0,0,0,0,0,0,26
12075970500,1400000US12075970500,311,301,263,38,0,0,0,0,10,0,0
12075970600,1400000US12075970600,1409,1349,1101,248,0,0,0,0,19,0,41
12075970600,1400000US12075970600,927,867,768,99,0,0,0,0,19,0,41
12075970600,1400000US12075970600,927,867,768,99,0,0,0,0,19,0,41
12075970600,1400000US12075970600,368,368,300,68,0,0,0,0,0,0,0
12075970600,1400000US12075970600,368,368,300,68,0,0,0,0,0,0,0
12075970600,1400000US12075970600,732,698,664,34,0,0,0,0,19,0,15
12075970600,1400000US12075970600,732,698,664,34,0,0,0,0,19,0,15
12075970600,1400000US12075970600,368,368,300,68,0,0,0,0,0,0,0
12075970600,1400000US12075970600,368,368,300,68,0,0,0,0,0,0,0
12075970700,1400000US12075970700,1318,1202,889,313,0,9,23,3,19,9,53
12075970700,1400000US12075970700,1222,1106,841,265,0,9,23,3,19,9,53
12075970700,1400000US12075970700,1222,1106,841,265,0,9,23,3,19,9,53
12075970700,1400000US12075970700,1222,1106,841,265,0,9,23,3,19,9,53
12075970700,1400000US12075970700,1222,1106,841,265,0,9,23,3,19,9,53
12075970700,1400000US12075970700,134,97,88,9,0,0,0,0,0,6,31
12075970700,1400000US12075970700,227,211,173,38,0,0,0,3,6,0,7
12075970700,1400000US12075970700,414,402,285,117,0,9,0,0,3,0,0
12075970700,1400000US12075970700,65,65,51,14,0,0,0,0,0,0,0
12077950100,1400000US12077950100,1141,1129,1061,68,0,0,0,0,0,0,12
12077950100,1400000US12077950100,1141,1129,1061,68,0,0,0,0,0,0,12
12077950100,1400000US12077950100,1141,1129,1061,68,0,0,0,0,0,0,12
12077950100,1400000US12077950100,1141,1129,1061,68,0,0,0,0,0,0,12
12077950100,1400000US12077950100,1141,1129,1061,68,0,0,0,0,0,0,12
12077950200,1400000US12077950200,1869,1816,1615,201,0,0,0,0,4,0,49
12077950200,1400000US12077950200,1774,1721,1520,201,0,0,0,0,4,0,49
12077950200,1400000US12077950200,1789,1736,1535,201,0,0,0,0,4,0,49
12077950200,1400000US12077950200,68,68,68,0,0,0,0,0,0,0,0
12077950200,1400000US12077950200,74,74,74,0,0,0,0,0,0,0,0
12077950200,1400000US12077950200,1717,1664,1517,147,0,0,0,0,4,0,49
12077950200,1400000US12077950200,1732,1679,1532,147,0,0,0,0,4,0,49
12077950200,1400000US12077950200,68,68,68,0,0,0,0,0,0,0,0
12077950200,1400000US12077950200,74,74,74,0,0,0,0,0,0,0,0
12077950200,1400000US12077950200,194,194,171,23,0,0,0,0,0,0,0
12079110100,1400000US12079110100,1456,1346,1117,229,0,0,0,0,17,61,32
12079110100,1400000US12079110100,1189,1079,1005,74,0,0,0,0,17,61,32
12079110100,1400000US12079110100,1198,1088,1014,74,0,0,0,0,17,61,32
12079110100,1400000US12079110100,1176,1066,992,74,0,0,0,0,17,61,32
12079110100,1400000US12079110100,1185,1075,1001,74,0,0,0,0,17,61,32
12079110200,1400000US12079110200,1435,1379,1236,143,0,0,0,0,0,10,46
12079110200,1400000US12079110200,805,763,705,58,0,0,0,0,0,10,32
12079110200,1400000US12079110200,805,763,705,58,0,0,0,0,0,10,32
12079110200,1400000US12079110200,588,574,489,85,0,0,0,0,0,0,14
12079110200,1400000US12079110200,588,574,489,85,0,0,0,0,0,0,14
12079110200,1400000US12079110200,767,725,667,58,0,0,0,0,0,10,32
12079110200,1400000US12079110200,767,725,667,58,0,0,0,0,0,10,32
12079110200,1400000US12079110200,564,550,465,85,0,0,0,0,0,0,14
12079110200,1400000US12079110200,564,550,465,85,0,0,0,0,0,0,14
12079110301,1400000US12079110301,1322,1163,905,258,0,0,0,0,14,115,30
12079110301,1400000US12079110301,777,757,520,237,0,0,0,0,0,0,20
12079110301,1400000US12079110301,789,769,532,237,0,0,0,0,0,0,20
12079110301,1400000US12079110301,777,757,520,237,0,0,0,0,0,0,20
12079110301,1400000US12079110301,789,769,532,237,0,0,0,0,0,0,20
12079110302,1400000US12079110302,1632,1295,1015,280,0,30,0,25,69,207,6
12079110302,1400000US12079110302,413,270,206,64,0,0,0,18,53,72,0
12079110302,1400000US12079110302,413,270,206,64,0,0,0,18,53,72,0
12079110302,1400000US12079110302,1219,1025,809,216,0,30,0,7,16,135,6
12079110302,1400000US12079110302,1219,1025,809,216,0,30,0,7,16,135,6
12079110302,1400000US12079110302,413,270,206,64,0,0,0,18,53,72,0
12079110302,1400000US12079110302,413,270,206,64,0,0,0,18,53,72,0
12079110302,1400000US12079110302,1219,1025,809,216,0,30,0,7,16,135,6
12079110302,1400000US12079110302,1219,1025,809,216,0,30,0,7,16,135,6
12079110400,1400000US12079110400,1361,1264,1179,85,0,0,5,0,5,48,39
12079110400,1400000US12079110400,1221,1138,1053,85,0,0,5,0,5,34,39
12079110400,1400000US12079110400,1221,1138,1053,85,0,0,5,0,5,34,39
12079110400,1400000US12079110400,1221,1138,1053,85,0,0,5,0,5,34,39
12079110400,1400000US12079110400,1221,1138,1053,85,0,0,5,0,5,34,39
12081000101,1400000US12081000101,562,470,430,40,0,0,19,0,55,0,18
12081000101,1400000US12081000101,412,365,325,40,0,0,19,0,10,0,18
12081000101,1400000US12081000101,412,365,325,40,0,0,19,0,10,0,18
12081000101,1400000US12081000101,337,290,282,8,0,0,19,0,10,0,18
12081000101,1400000US12081000101,337,290,282,8,0,0,19,0,10,0,18
12081000103,1400000US12081000103,2013,1663,1198,465,88,21,8,50,62,96,25
12081000103,1400000US12081000103,1508,1194,826,368,88,0,8,50,47,96,25
12081000103,1400000US12081000103,1508,1194,826,368,88,0,8,50,47,96,25
12081000103,1400000US12081000103,445,409,322,87,0,21,0,0,15,0,0
12081000103,1400000US12081000103,445,409,322,87,0,21,0,0,15,0,0
12081000103,1400000US12081000103,871,673,406,267,63,0,8,50,0,77,0
12081000103,1400000US12081000103,566,462,283,179,63,0,0,0,0,41,0
12081000103,1400000US12081000103,725,609,470,139,25,0,0,0,47,19,25
12081000103,1400000US12081000103,725,609,470,139,25,0,0,0,47,19,25
12081000103,1400000US12081000103,417,381,322,59,0,21,0,0,15,0,0
12081000103,1400000US12081000103,417,381,322,59,0,21,0,0,15,0,0
12081000103,1400000US12081000103,783,585,356,229,63,0,8,50,0,77,0
12081000103,1400000US12081000103,783,585,356,229,63,0,8,50,0,77,0
12081000105,1400000US12081000105,2069,1781,1489,292,138,0,25,35,30,48,12
12081000105,1400000US12081000105,1238,1050,768,282,63,0,0,35,30,48,12
12081000105,1400000US12081000105,1255,1067,785,282,63,0,0,35,30,48,12
12081000105,1400000US12081000105,960,887,657,230,0,0,25,0,0,48,0
12081000105,1400000US12081000105,625,552,394,158,0,0,25,0,0,48,0
12081000105,1400000US12081000105,722,582,530,52,63,0,0,35,30,0,12
12081000105,1400000US12081000105,739,599,547,52,63,0,0,35,30,0,12
12081000106,1400000US12081000106,1265,1215,881,334,36,5,9,0,0,0,0
12081000106,1400000US12081000106,495,459,292,167,27,0,9,0,0,0,0
12081000106,1400000US12081000106,495,459,292,167,27,0,9,0,0,0,0
12081000106,1400000US12081000106,408,394,325,69,9,5,0,0,0,0,0
12081000106,1400000US12081000106,408,394,325,69,9,5,0,0,0,0,0
12081000106,1400000US12081000106,594,594,329,265,0,0,0,0,0,0,0
12081000106,1400000US12081000106,594,594,329,265,0,0,0,0,0,0,0
12081000106,1400000US12081000106,356,342,273,69,9,5,0,0,0,0,0
12081000106,1400000US12081000106,356,342,273,69,9,5,0,0,0,0,0
12081000201,1400000US12081000201,1485,1277,1196,81,0,0,0,0,100,0,108
12081000201,1400000US12081000201,1347,1139,1058,81,0,0,0,0,100,0,108
12081000201,1400000US12081000201,1347,1139,1058,81,0,0,0,0,100,0,108
12081000201,1400000US12081000201,1318,1110,1029,81,0,0,0,0,100,0,108
12081000201,1400000US12081000201,1318,1110,1029,81,0,0,0,0,100,0,108
12081000202,1400000US12081000202,550,508,493,15,28,0,0,0,0,0,14
12081000202,1400000US12081000202,494,480,465,15,0,0,0,0,0,0,14
12081000202,1400000US12081000202,522,480,465,15,28,0,0,0,0,0,14
12081000202,1400000US12081000202,444,430,415,15,0,0,0,0,0,0,14
12081000202,1400000US12081000202,444,430,415,15,0,0,0,0,0,0,14
12081000304,1400000US12081000304,726,671,556,115,0,0,0,0,10,33,12
12081000304,1400000US12081000304,545,490,386,104,0,0,0,0,10,33,12
12081000304,1400000US12081000304,545,490,386,104,0,0,0,0,10,33,12
12081000304,1400000US12081000304,386,366,311,55,0,0,0,0,10,10,0
12081000304,1400000US12081000304,386,366,311,55,0,0,0,0,10,10,0
12081000305,1400000US12081000305,2120,1979,1538,441,12,0,0,5,42,19,63
12081000305,1400000US12081000305,1172,1050,811,239,12,0,0,0,28,19,63
12081000305,1400000US12081000305,1255,1133,877,256,12,0,0,0,28,19,63
12081000305,1400000US12081000305,363,344,344,0,0,0,0,5,14,0,0
12081000305,1400000US12081000305,363,344,344,0,0,0,0,5,14,0,0
12081000305,1400000US12081000305,469,469,284,185,0,0,0,0,0,0,0
12081000305,1400000US12081000305,507,507,322,185,0,0,0,0,0,0,0
12081000305,1400000US12081000305,1121,1102,661,441,0,0,0,0,0,19,0
12081000305,1400000US12081000305,735,716,539,177,0,0,0,0,0,19,0
12081000305,1400000US12081000305,620,517,517,0,12,0,0,0,28,0,63
12081000305,1400000US12081000305,648,545,545,0,12,0,0,0,28,0,63
12081000305,1400000US12081000305,351,332,332,0,0,0,0,5,14,0,0
12081000305,1400000US12081000305,351,332,332,0,0,0,0,5,14,0,0
12081000305,1400000US12081000305,552,533,294,239,0,0,0,0,0,19,0
12081000305,1400000US12081000305,607,588,332,256,0,0,0,0,0,19,0
12081000305,1400000US12081000305,469,469,284,185,0,0,0,0,0,0,0
12081000305,1400000US12081000305,507,507,322,185,0,0,0,0,0,0,0
12081000306,1400000US12081000306,1440,1238,962,276,61,0,0,0,15,93,33
12081000306,1400000US12081000306,980,778,584,194,61,0,0,0,15,93,33
12081000306,1400000US12081000306,1107,905,646,259,61,0,0,0,15,93,33
12081000306,1400000US12081000306,790,648,461,187,61,0,0,0,0,81,0
12081000306,1400000US12081000306,399,339,315,24,0,0,0,0,15,12,33
12081000306,1400000US12081000306,526,466,377,89,0,0,0,0,15,12,33
12081000306,1400000US12081000306,581,439,269,170,61,0,0,0,0,81,0
12081000306,1400000US12081000306,581,439,269,170,61,0,0,0,0,81,0
12081000307,1400000US12081000307,1282,1244,1220,24,0,0,16,14,8,0,0
12081000307,1400000US12081000307,1048,1010,986,24,0,0,16,14,8,0,0
12081000307,1400000US12081000307,1048,1010,986,24,0,0,16,14,8,0,0
12081000307,1400000US12081000307,910,872,848,24,0,0,16,14,8,0,0
12081000307,1400000US12081000307,910,872,848,24,0,0,16,14,8,0,0
12081000308,1400000US12081000308,1257,1087,974,113,41,0,0,0,40,0,89
12081000308,1400000US12081000308,1120,996,898,98,41,0,0,0,40,0,43
12081000308,1400000US12081000308,1120,996,898,98,41,0,0,0,40,0,43
12081000308,1400000US12081000308,1045,921,868,53,41,0,0,0,40,0,43
12081000308,1400000US12081000308,1045,921,868,53,41,0,0,0,40,0,43
12081000309,1400000US12081000309,1387,1146,1039,107,108,25,0,26,0,31,51
12081000309,1400000US12081000309,1025,809,746,63,108,0,0,26,0,31,51
12081000309,1400000US12081000309,1077,861,798,63,108,0,0,26,0,31,51
12081000309,1400000US12081000309,890,685,660,25,108,0,0,26,0,20,51
12081000309,1400000US12081000309,942,737,712,25,108,0,0,26,0,20,51
12081000310,1400000US12081000310,1647,1556,1289,267,0,0,0,5,0,22,64
12081000310,1400000US12081000310,1434,1343,1095,248,0,0,0,5,0,22,64
12081000310,1400000US12081000310,1434,1343,1095,248,0,0,0,5,0,22,64
12081000310,1400000US12081000310,856,765,651,114,0,0,0,5,0,22,64
12081000310,1400000US12081000310,856,765,651,114,0,0,0,5,0,22,64
12081000403,1400000US12081000403,749,692,679,13,0,0,0,0,0,0,57
12081000403,1400000US12081000403,698,641,628,13,0,0,0,0,0,0,57
12081000403,1400000US12081000403,698,641,628,13,0,0,0,0,0,0,57
12081000403,1400000US12081000403,678,621,608,13,0,0,0,0,0,0,57
12081000403,1400000US12081000403,678,621,608,13,0,0,0,0,0,0,57
12081000405,1400000US12081000405,1341,1181,1160,21,0,0,13,0,16,28,103
12081000405,1400000US12081000405,1319,1159,1138,21,0,0,13,0,16,28,103
12081000405,1400000US12081000405,1319,1159,1138,21,0,0,13,0,16,28,103
12081000405,1400000US12081000405,1227,1082,1061,21,0,0,13,0,16,28,88
12081000405,1400000US12081000405,1227,1082,1061,21,0,0,13,0,16,28,88
12081000406,1400000US12081000406,1538,1364,1150,214,0,0,10,0,0,34,130
12081000406,1400000US12081000406,1446,1272,1084,188,0,0,10,0,0,34,130
12081000406,1400000US12081000406,1446,1272,1084,188,0,0,10,0,0,34,130
12081000406,1400000US12081000406,1423,1249,1061,188,0,0,10,0,0,34,130
12081000406,1400000US12081000406,1423,1249,1061,188,0,0,10,0,0,34,130
12081000406,1400000US12081000406,530,496,447,49,0,0,0,0,0,34,0
12081000407,1400000US12081000407,1065,969,948,21,0,0,0,0,18,0,78
12081000407,1400000US12081000407,1042,946,925,21,0,0,0,0,18,0,78
12081000407,1400000US12081000407,1042,946,925,21,0,0,0,0,18,0,78
12081000407,1400000US12081000407,851,755,734,21,0,0,0,0,18,0,78
12081000407,1400000US12081000407,851,755,734,21,0,0,0,0,18,0,78
12081000407,1400000US12081000407,156,146,146,0,0,0,0,0,0,0,10
12081000407,1400000US12081000407,242,224,203,21,0,0,0,0,0,0,18
12081000408,1400000US12081000408,2675,2478,2425,53,24,0,55,0,69,13,36
12081000408,1400000US12081000408,2500,2303,2250,53,24,0,55,0,69,13,36
12081000408,1400000US12081000408,2537,2340,2287,53,24,0,55,0,69,13,36
12081000408,1400000US12081000408,2365,2168,2115,53,24,0,55,0,69,13,36
12081000408,1400000US12081000408,2402,2205,2152,53,24,0,55,0,69,13,36
12081000408,1400000US12081000408,461,424,424,0,0,0,0,0,29,0,8
12081000408,1400000US12081000408,582,525,515,10,0,0,16,0,29,0,12
12081000408,1400000US12081000408,575,493,478,15,0,0,42,0,40,0,0
12081000501,1400000US12081000501,1831,1760,1486,274,0,0,10,16,10,20,15
12081000501,1400000US12081000501,1808,1737,1477,260,0,0,10,16,10,20,15
12081000501,1400000US12081000501,1808,1737,1477,260,0,0,10,16,10,20,15
12081000501,1400000US12081000501,1808,1737,1477,260,0,0,10,16,10,20,15
12081000501,1400000US12081000501,1808,1737,1477,260,0,0,10,16,10,20,15
12081000501,1400000US12081000501,486,440,440,0,0,0,10,16,0,20,0
12081000501,1400000US12081000501,500,475,375,100,0,0,10,0,0,0,15
12081000503,1400000US12081000503,1790,1625,1566,59,19,0,23,0,11,0,112
12081000503,1400000US12081000503,1754,1589,1530,59,19,0,23,0,11,0,112
12081000503,1400000US12081000503,1754,1589,1530,59,19,0,23,0,11,0,112
12081000503,1400000US12081000503,1710,1545,1486,59,19,0,23,0,11,0,112
12081000503,1400000US12081000503,1710,1545,1486,59,19,0,23,0,11,0,112
12081000503,1400000US12081000503,394,336,328,8,0,0,0,0,11,0,47
12081000503,1400000US12081000503,353,343,316,27,0,0,0,0,0,0,10
12081000503,1400000US12081000503,353,340,310,30,0,0,13,0,0,0,0
12081000504,1400000US12081000504,1758,1676,1598,78,0,0,8,0,9,22,43
12081000504,1400000US12081000504,1663,1590,1523,67,0,0,8,0,9,22,34
12081000504,1400000US12081000504,1663,1590,1523,67,0,0,8,0,9,22,34
12081000504,1400000US12081000504,1541,1468,1401,67,0,0,8,0,9,22,34
12081000504,1400000US12081000504,1541,1468,1401,67,0,0,8,0,9,22,34
12081000504,1400000US12081000504,486,459,427,32,0,0,0,0,9,0,18
12081000601,1400000US12081000601,1353,1244,1142,102,9,0,11,18,10,6,55
12081000601,1400000US12081000601,1264,1164,1067,97,0,0,11,18,10,6,55
12081000601,1400000US12081000601,1273,1164,1067,97,9,0,11,18,10,6,55
12081000601,1400000US12081000601,1200,1100,1046,54,0,0,11,18,10,6,55
12081000601,1400000US12081000601,1200,1100,1046,54,0,0,11,18,10,6,55
12081000603,1400000US12081000603,1523,1452,1127,325,32,0,0,15,0,10,14
12081000603,1400000US12081000603,1444,1373,1048,325,32,0,0,15,0,10,14
12081000603,1400000US12081000603,1484,1413,1088,325,32,0,0,15,0,10,14
12081000603,1400000US12081000603,1117,1046,824,222,32,0,0,15,0,10,14
12081000603,1400000US12081000603,1157,1086,864,222,32,0,0,15,0,10,14
12081000604,1400000US12081000604,1604,1369,1203,166,47,0,0,11,79,84,14
12081000604,1400000US12081000604,1437,1281,1115,166,47,0,0,11,0,84,14
12081000604,1400000US12081000604,1503,1281,1115,166,47,0,0,11,66,84,14
12081000604,1400000US12081000604,1344,1188,1050,138,47,0,0,11,0,84,14
12081000604,1400000US12081000604,1410,1188,1050,138,47,0,0,11,66,84,14
12081000703,1400000US12081000703,985,868,764,104,12,0,0,0,37,20,48
12081000703,1400000US12081000703,456,380,324,56,0,0,0,0,28,0,48
12081000703,1400000US12081000703,456,380,324,56,0,0,0,0,28,0,48
12081000703,1400000US12081000703,334,258,239,19,0,0,0,0,28,0,48
12081000703,1400000US12081000703,334,258,239,19,0,0,0,0,28,0,48
12081000704,1400000US12081000704,1676,1601,1481,120,0,35,0,0,0,40,0
12081000704,1400000US12081000704,751,676,617,59,0,35,0,0,0,40,0
12081000704,1400000US12081000704,751,676,617,59,0,35,0,0,0,40,0
12081000704,1400000US12081000704,782,782,721,61,0,0,0,0,0,0,0
12081000704,1400000US12081000704,782,782,721,61,0,0,0,0,0,0,0
12081000704,1400000US12081000704,590,555,555,0,0,35,0,0,0,0,0
12081000704,1400000US12081000704,590,555,555,0,0,35,0,0,0,0,0
12081000704,1400000US12081000704,782,782,721,61,0,0,0,0,0,0,0
12081000704,1400000US12081000704,782,782,721,61,0,0,0,0,0,0,0
12081000705,1400000US12081000705,1498,1431,1246,185,0,0,0,0,13,40,14
12081000705,1400000US12081000705,543,516,459,57,0,0,0,0,13,0,14
12081000705,1400000US12081000705,556,529,472,57,0,0,0,0,13,0,14
12081000705,1400000US12081000705,500,500,488,12,0,0,0,0,0,0,0
12081000705,1400000US12081000705,500,500,488,12,0,0,0,0,0,0,0
12081000705,1400000US12081000705,475,448,448,0,0,0,0,0,13,0,14
12081000705,1400000US12081000705,488,461,461,0,0,0,0,0,13,0,14
12081000705,1400000US12081000705,500,500,488,12,0,0,0,0,0,0,0
12081000705,1400000US12081000705,500,500,488,12,0,0,0,0,0,0,0
12081000803,1400000US12081000803,4349,4119,3307,812,37,0,0,75,61,19,38
12081000803,1400000US12081000803,2580,2389,2167,222,37,0,0,57,40,19,38
