Id2,Id,Population Group,Estimate; Median gross rent
12071050400,1400000US12071050400,"White alone, Hispanic or Latino",1038
12071050400,1400000US12071050400,"White alone or in combination with one or more other races, Hispanic or Latino",1038
12071050400,1400000US12071050400,"English (015, 022)",873
12071050400,1400000US12071050400,German (032-045),1375
12071050400,1400000US12071050400,"Irish (050, 081)",997
12071050500,1400000US12071050500,Total population,1069
12071050500,1400000US12071050500,White alone,1061
12071050500,1400000US12071050500,White alone or in combination with one or more other races,1061
12071050500,1400000US12071050500,Hispanic or Latino (of any race) (200-299),1081
12071050500,1400000US12071050500,"White alone, not Hispanic or Latino",1040
12071050500,1400000US12071050500,"White alone or in combination with one or more other races, not Hispanic or Latino",1040
12071050500,1400000US12071050500,"White alone, Hispanic or Latino",1070
12071050500,1400000US12071050500,"White alone or in combination with one or more other races, Hispanic or Latino",1070
12071050601,1400000US12071050601,Total population,1003
12071050601,1400000US12071050601,White alone,1018
12071050601,1400000US12071050601,White alone or in combination with one or more other races,1018
12071050601,1400000US12071050601,"White alone, not Hispanic or Latino",1007
12071050601,1400000US12071050601,"White alone or in combination with one or more other races, not Hispanic or Latino",1007
12071050602,1400000US12071050602,Total population,1005
12071050602,1400000US12071050602,White alone,1002
12071050602,1400000US12071050602,White alone or in combination with one or more other races,1009
12071050602,1400000US12071050602,"White alone, not Hispanic or Latino",1010
12071050602,1400000US12071050602,"White alone or in combination with one or more other races, not Hispanic or Latino",1020
12071050602,1400000US12071050602,German (032-045),1178
12071060101,1400000US12071060101,Total population,867
12071060101,1400000US12071060101,White alone,858
12071060101,1400000US12071060101,White alone or in combination with one or more other races,858
12071060101,1400000US12071060101,"White alone, not Hispanic or Latino",858
12071060101,1400000US12071060101,"White alone or in combination with one or more other races, not Hispanic or Latino",858
12071060102,1400000US12071060102,Total population,1033
12071060102,1400000US12071060102,White alone,1033
12071060102,1400000US12071060102,White alone or in combination with one or more other races,1033
12071060102,1400000US12071060102,"White alone, not Hispanic or Latino",1033
12071060102,1400000US12071060102,"White alone or in combination with one or more other races, not Hispanic or Latino",1033
12071060202,1400000US12071060202,Total population,1058
12071060202,1400000US12071060202,White alone,1058
12071060202,1400000US12071060202,White alone or in combination with one or more other races,1058
12071060202,1400000US12071060202,"White alone, not Hispanic or Latino",1058
12071060202,1400000US12071060202,"White alone or in combination with one or more other races, not Hispanic or Latino",1058
12071060203,1400000US12071060203,Total population,1023
12071060203,1400000US12071060203,White alone,1023
12071060203,1400000US12071060203,White alone or in combination with one or more other races,1023
12071060203,1400000US12071060203,"White alone, not Hispanic or Latino",1023
12071060203,1400000US12071060203,"White alone or in combination with one or more other races, not Hispanic or Latino",1023
12071060300,1400000US12071060300,Total population,920
12071060300,1400000US12071060300,White alone,920
12071060300,1400000US12071060300,White alone or in combination with one or more other races,920
12071060300,1400000US12071060300,"White alone, not Hispanic or Latino",920
12071060300,1400000US12071060300,"White alone or in combination with one or more other races, not Hispanic or Latino",920
12071070101,1400000US12071070101,Total population,746
12071070101,1400000US12071070101,White alone,764
12071070101,1400000US12071070101,White alone or in combination with one or more other races,764
12071070101,1400000US12071070101,"White alone, not Hispanic or Latino",818
12071070101,1400000US12071070101,"White alone or in combination with one or more other races, not Hispanic or Latino",818
12071070102,1400000US12071070102,Total population,782
12071070102,1400000US12071070102,White alone,782
12071070102,1400000US12071070102,White alone or in combination with one or more other races,782
12071070102,1400000US12071070102,"White alone, not Hispanic or Latino",787
12071070102,1400000US12071070102,"White alone or in combination with one or more other races, not Hispanic or Latino",787
12071070200,1400000US12071070200,Total population,847
12071070200,1400000US12071070200,White alone,847
12071070200,1400000US12071070200,White alone or in combination with one or more other races,847
12071070200,1400000US12071070200,"White alone, not Hispanic or Latino",847
12071070200,1400000US12071070200,"White alone or in combination with one or more other races, not Hispanic or Latino",847
12071070200,1400000US12071070200,German (032-045),785
12071080202,1400000US12071080202,Total population,1095
12071080202,1400000US12071080202,White alone,1121
12071080202,1400000US12071080202,White alone or in combination with one or more other races,1121
12071080202,1400000US12071080202,"White alone, not Hispanic or Latino",1121
12071080202,1400000US12071080202,"White alone or in combination with one or more other races, not Hispanic or Latino",1121
12071080203,1400000US12071080203,Total population,-
12071080203,1400000US12071080203,White alone,-
12071080203,1400000US12071080203,White alone or in combination with one or more other races,-
12071080203,1400000US12071080203,"White alone, not Hispanic or Latino",-
12071080203,1400000US12071080203,"White alone or in combination with one or more other races, not Hispanic or Latino",-
12071080204,1400000US12071080204,Total population,1659
12071080204,1400000US12071080204,White alone,1659
12071080204,1400000US12071080204,White alone or in combination with one or more other races,1659
12071080204,1400000US12071080204,"White alone, not Hispanic or Latino",1659
12071080204,1400000US12071080204,"White alone or in combination with one or more other races, not Hispanic or Latino",1659
12071080300,1400000US12071080300,Total population,1182
12071080300,1400000US12071080300,White alone,1266
12071080300,1400000US12071080300,White alone or in combination with one or more other races,1266
12071080300,1400000US12071080300,"White alone, not Hispanic or Latino",1315
12071080300,1400000US12071080300,"White alone or in combination with one or more other races, not Hispanic or Latino",1315
12073000200,1400000US12073000200,Total population,824
12073000200,1400000US12073000200,White alone,839
12073000200,1400000US12073000200,White alone or in combination with one or more other races,846
12073000200,1400000US12073000200,"White alone, not Hispanic or Latino",839
12073000200,1400000US12073000200,"White alone or in combination with one or more other races, not Hispanic or Latino",846
12073000301,1400000US12073000301,Total population,794
12073000301,1400000US12073000301,White alone,979
12073000301,1400000US12073000301,White alone or in combination with one or more other races,979
12073000301,1400000US12073000301,"White alone, not Hispanic or Latino",979
12073000301,1400000US12073000301,"White alone or in combination with one or more other races, not Hispanic or Latino",979
12073000302,1400000US12073000302,Total population,974
12073000302,1400000US12073000302,White alone,950
12073000302,1400000US12073000302,White alone or in combination with one or more other races,950
12073000302,1400000US12073000302,"White alone, not Hispanic or Latino",950
12073000302,1400000US12073000302,"White alone or in combination with one or more other races, not Hispanic or Latino",950
12073000303,1400000US12073000303,Total population,867
12073000303,1400000US12073000303,White alone,857
12073000303,1400000US12073000303,White alone or in combination with one or more other races,861
